product_id,product_name,category,sub_category,total_transactions,quantity_sold,total_revenue,total_profit,average_discount,profit_margin
FUR-CH-10001270,"SAFCO Rocking Chair, Black",Furniture,Chairs,5,31,2279.00,662.93,0.00,29.09
FUR-CH-10001271,"SAFCO Executive Leather Armchair, Red",Furniture,Chairs,4,14,5676.00,1088.77,0.00,19.18
FUR-CH-10001278,"SAFCO Chairmat, Black",Furniture,Chairs,5,18,810.00,-172.52,0.20,-21.30
FUR-CH-10001282,"Hon Bag Chairs, Adjustable",Furniture,Chairs,10,35,781.00,-74.80,0.00,-9.58
FUR-CH-10001313,"SAFCO Steel Folding Chair, Black",Furniture,Chairs,7,28,1959.00,697.08,0.00,35.58
FUR-CH-10001317,"Harbour Creations Rocking Chair, Red",Furniture,Chairs,1,1,88.00,-20.62,0.00,-23.43
FUR-CH-10001322,"Harbour Creations Executive Leather Armchair, Adjustable",Furniture,Chairs,6,18,7536.00,852.00,0.00,11.31
FUR-CH-10001332,"Hon Chairmat, Black",Furniture,Chairs,3,21,595.00,-52.08,0.00,-8.75
FUR-CH-10001332,"Office Star Executive Leather Armchair, Red",Furniture,Chairs,5,25,6825.00,-375.98,0.00,-5.51
FUR-CH-10001343,"SAFCO Swivel Stool, Set of Two",Furniture,Chairs,6,26,2540.00,564.98,0.00,22.24
FUR-CH-10001347,"SAFCO Steel Folding Chair, Black",Furniture,Chairs,1,5,111.00,-163.86,1.00,-147.62
FUR-CH-10001374,"Novimex Steel Folding Chair, Black",Furniture,Chairs,11,41,1831.00,630.42,0.00,34.43
FUR-CH-10001382,"Office Star Chairmat, Red",Furniture,Chairs,9,33,1885.00,777.29,0.00,41.24
FUR-CH-10001394,"Global Leather Executive Chair",Furniture,Chairs,7,21,5862.00,701.99,0.00,11.98
FUR-CH-10001397,"SAFCO Chairmat, Set of Two",Furniture,Chairs,7,21,1169.00,322.04,0.00,27.55
FUR-CH-10001414,"Hon Chairmat, Red",Furniture,Chairs,1,2,111.00,27.72,0.00,24.97
FUR-CH-10001415,"Office Star Executive Leather Armchair, Red",Furniture,Chairs,7,27,11765.00,3015.05,0.00,25.63
FUR-CH-10001423,"Harbour Creations Rocking Chair, Black",Furniture,Chairs,9,29,2353.00,339.37,0.00,14.42
FUR-CH-10001429,"SAFCO Executive Leather Armchair, Adjustable",Furniture,Chairs,4,12,4965.00,-213.58,0.00,-4.30
FUR-CH-10001455,"Office Star Swivel Stool, Adjustable",Furniture,Chairs,11,40,4069.00,352.84,0.09,8.67
FUR-CH-10001465,"Hon Swivel Stool, Red",Furniture,Chairs,8,23,3447.00,1413.73,0.00,41.01
FUR-CH-10001477,"Novimex Chairmat, Black",Furniture,Chairs,9,40,1999.00,769.53,0.00,38.50
FUR-CH-10001482,"Office Star - Mesh Screen back chair with Vinyl seat",Furniture,Chairs,7,20,2200.00,-130.98,0.00,-5.95
FUR-CH-10001490,"Novimex Executive Leather Armchair, Red",Furniture,Chairs,6,27,6319.00,1598.32,0.17,25.29
FUR-CH-10001492,"Novimex Executive Leather Armchair, Adjustable",Furniture,Chairs,5,12,3069.00,969.84,0.00,31.60
FUR-CH-10001536,"Harbour Creations Chairmat, Red",Furniture,Chairs,1,2,144.00,67.68,0.00,47.00
FUR-CH-10001536,"Harbour Creations Swivel Stool, Red",Furniture,Chairs,1,3,144.00,-111.68,1.00,-77.56
FUR-CH-10001545,"Hon Comfortask Task/Swivel Chairs",Furniture,Chairs,6,18,1687.00,-36.47,0.00,-2.16
FUR-CH-10001553,"Hon Bag Chairs, Adjustable",Furniture,Chairs,3,20,876.00,133.18,0.00,15.20
FUR-CH-10001559,"SAFCO Executive Leather Armchair, Black",Furniture,Chairs,1,4,1836.00,238.68,0.00,13.00
FUR-CH-10001582,"Office Star Executive Leather Armchair, Black",Furniture,Chairs,5,22,6498.00,-3066.78,0.20,-47.20
FUR-CH-10001588,"Hon Executive Leather Armchair, Red",Furniture,Chairs,2,14,3430.00,600.16,0.00,17.50
FUR-CH-10001607,"Novimex Swivel Stool, Set of Two",Furniture,Chairs,5,13,1268.00,356.73,0.00,28.13
FUR-CH-10001616,"Harbour Creations Bag Chairs, Red",Furniture,Chairs,7,20,672.00,73.72,0.00,10.97
FUR-CH-10001634,"Novimex Rocking Chair, Adjustable",Furniture,Chairs,9,40,3073.00,-143.16,0.00,-4.66
FUR-CH-10001647,"Novimex Swivel Stool, Black",Furniture,Chairs,11,31,2721.00,-291.71,0.00,-10.72
FUR-CH-10001658,"SAFCO Chairmat, Adjustable",Furniture,Chairs,13,47,1653.00,-202.28,0.00,-12.24
FUR-CH-10001663,"SAFCO Chairmat, Set of Two",Furniture,Chairs,1,3,149.00,33.50,0.00,22.48
FUR-CH-10001664,"Novimex Swivel Stool, Black",Furniture,Chairs,14,63,9365.00,1404.38,0.00,15.00
FUR-CH-10001674,"Office Star Chairmat, Adjustable",Furniture,Chairs,8,30,1891.00,642.10,0.00,33.96
FUR-CH-10001675,"Office Star Steel Folding Chair, Adjustable",Furniture,Chairs,8,35,1808.00,50.24,0.13,2.78
FUR-CH-10001684,"Office Star Rocking Chair, Adjustable",Furniture,Chairs,6,31,3925.00,-432.19,0.00,-11.01
FUR-CH-10001695,"Harbour Creations Chairmat, Set of Two",Furniture,Chairs,7,25,1679.00,-158.73,0.00,-9.45
FUR-CH-10001701,"Hon Chairmat, Set of Two",Furniture,Chairs,1,1,15.00,-5.79,1.00,-38.60
FUR-CH-10001708,"Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back",Furniture,Chairs,7,32,3990.00,425.76,0.00,10.67
FUR-CH-10001714,"Global Leather & Oak Executive Chair, Burgundy",Furniture,Chairs,5,13,1689.00,-114.67,0.00,-6.79
FUR-CH-10001726,"Office Star Steel Folding Chair, Adjustable",Furniture,Chairs,6,36,2760.00,996.42,0.00,36.10
FUR-CH-10001752,"Harbour Creations Steel Folding Chair, Black",Furniture,Chairs,6,23,1768.00,33.26,0.00,1.88
FUR-CH-10001756,"Novimex Bag Chairs, Adjustable",Furniture,Chairs,11,55,2274.00,755.09,0.00,33.21
FUR-CH-10001784,"SAFCO Bag Chairs, Adjustable",Furniture,Chairs,2,10,363.00,-62.49,0.50,-17.21
FUR-CH-10001784,"SAFCO Steel Folding Chair, Set of Two",Furniture,Chairs,7,45,2358.00,958.73,0.00,40.66
FUR-CH-10001795,"SAFCO Steel Folding Chair, Red",Furniture,Chairs,8,31,1496.00,327.74,0.00,21.91
FUR-CH-10001797,"Harbour Creations Bag Chairs, Adjustable",Furniture,Chairs,8,21,1188.00,352.57,0.00,29.68
FUR-CH-10001797,"Safco Chair Connectors, 6/Carton",Furniture,Chairs,4,26,881.00,170.85,0.00,19.39
FUR-CH-10001802,"Hon Every-Day Chair Series Swivel Task Chairs",Furniture,Chairs,3,10,968.00,12.10,0.00,1.25
FUR-CH-10001802,"Novimex Rocking Chair, Black",Furniture,Chairs,5,26,2399.00,-552.12,0.20,-23.01
FUR-CH-10001805,"Office Star Chairmat, Set of Two",Furniture,Chairs,1,4,272.00,100.68,0.00,37.01
FUR-CH-10001810,"Harbour Creations Chairmat, Red",Furniture,Chairs,4,19,778.00,-97.92,0.00,-12.59
FUR-CH-10001819,"Office Star Chairmat, Set of Two",Furniture,Chairs,12,45,1915.00,729.74,0.00,38.11
FUR-CH-10001831,"Novimex Rocking Chair, Set of Two",Furniture,Chairs,5,17,1964.00,-57.56,0.20,-2.93
FUR-CH-10001832,"Novimex Rocking Chair, Red",Furniture,Chairs,7,29,3063.00,-444.65,0.00,-14.52
FUR-CH-10001854,"Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat",Furniture,Chairs,8,28,8775.00,1305.66,0.00,14.88
FUR-CH-10001871,"Harbour Creations Steel Folding Chair, Set of Two",Furniture,Chairs,7,37,3167.00,-315.76,0.00,-9.97
FUR-CH-10001891,"Global Deluxe Office Fabric Chairs",Furniture,Chairs,6,17,1420.00,229.39,0.00,16.15
FUR-CH-10001895,"Hon Chairmat, Adjustable",Furniture,Chairs,6,14,766.00,359.72,0.00,46.96
FUR-CH-10001897,"Hon Executive Leather Armchair, Adjustable",Furniture,Chairs,7,25,5883.00,-409.59,0.00,-6.96
FUR-CH-10001913,"Office Star Swivel Stool, Adjustable",Furniture,Chairs,8,34,4781.00,-438.09,0.00,-9.16
FUR-CH-10001914,"Harbour Creations Bag Chairs, Black",Furniture,Chairs,7,27,940.00,86.48,0.00,9.20
FUR-CH-10001919,"Harbour Creations Steel Folding Chair, Red",Furniture,Chairs,1,2,196.00,76.32,0.00,38.94
FUR-CH-10001944,"Harbour Creations Rocking Chair, Red",Furniture,Chairs,3,8,608.00,-121.63,0.00,-20.00
FUR-CH-10001972,"Hon Chairmat, Adjustable",Furniture,Chairs,4,21,627.00,0.81,0.00,0.13
FUR-CH-10001973,"Office Star Flex Back Scooter Chair with White Frame",Furniture,Chairs,7,21,1775.00,-228.60,0.00,-12.88
FUR-CH-10001975,"Hon Swivel Stool, Red",Furniture,Chairs,4,14,1200.00,-128.78,0.00,-10.73
FUR-CH-10002002,"Hon Rocking Chair, Black",Furniture,Chairs,6,23,2205.00,376.36,0.33,17.07
FUR-CH-10002010,"Office Star Bag Chairs, Adjustable",Furniture,Chairs,8,30,996.00,312.39,0.13,31.36
FUR-CH-10002017,"SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair",Furniture,Chairs,5,12,246.00,14.91,0.00,6.06
FUR-CH-10002024,"HON 5400 Series Task Chairs for Big and Tall",Furniture,Chairs,8,39,21870.00,0.00,0.00,0.00
FUR-CH-10002030,"Office Star Swivel Stool, Red",Furniture,Chairs,5,11,1513.00,-304.69,0.20,-20.14
FUR-CH-10002033,"Harbour Creations Executive Leather Armchair, Adjustable",Furniture,Chairs,5,19,5524.00,1180.50,0.00,21.37
FUR-CH-10002044,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",Furniture,Chairs,2,7,694.00,-158.49,0.00,-22.84
FUR-CH-10002045,"SAFCO Bag Chairs, Red",Furniture,Chairs,3,8,356.00,47.33,0.00,13.29
FUR-CH-10002053,"Novimex Chairmat, Set of Two",Furniture,Chairs,2,10,557.00,64.31,0.00,11.55
FUR-CH-10002060,"SAFCO Rocking Chair, Adjustable",Furniture,Chairs,4,20,2666.00,384.36,0.00,14.42
FUR-CH-10002061,"Harbour Creations Executive Leather Armchair, Red",Furniture,Chairs,8,26,9385.00,-19.73,0.00,-0.21
FUR-CH-10002073,"Hon Olson Stacker Chairs",Furniture,Chairs,4,22,5428.00,1292.12,0.00,23.80
FUR-CH-10002084,"Hon Mobius Operator's Chair",Furniture,Chairs,5,23,2706.00,499.33,0.00,18.45
FUR-CH-10002085,"Novimex Steel Folding Chair, Red",Furniture,Chairs,10,27,1726.00,460.77,0.10,26.70
FUR-CH-10002088,"Novimex Steel Folding Chair, Set of Two",Furniture,Chairs,7,27,1272.00,116.69,0.00,9.17
FUR-CH-10002090,"Hon Swivel Stool, Adjustable",Furniture,Chairs,3,8,1280.00,122.72,0.00,9.59
FUR-CH-10002091,"Harbour Creations Swivel Stool, Set of Two",Furniture,Chairs,9,27,4632.00,1381.68,0.00,29.83
FUR-CH-10002093,"Harbour Creations Rocking Chair, Adjustable",Furniture,Chairs,6,23,2173.00,705.58,0.00,32.47
FUR-CH-10002116,"SAFCO Rocking Chair, Black",Furniture,Chairs,3,5,569.00,-19.99,0.00,-3.51
FUR-CH-10002117,"Hon Steel Folding Chair, Red",Furniture,Chairs,7,36,2428.00,610.30,0.00,25.14
FUR-CH-10002126,"Hon Deluxe Fabric Upholstered Stacking Chairs",Furniture,Chairs,4,15,2586.00,-48.80,0.00,-1.89
FUR-CH-10002132,"Hon Rocking Chair, Black",Furniture,Chairs,13,41,3144.00,1322.88,0.00,42.08
FUR-CH-10002152,"Hon Bag Chairs, Set of Two",Furniture,Chairs,2,8,166.00,-167.94,0.50,-101.17
FUR-CH-10002188,"SAFCO Steel Folding Chair, Set of Two",Furniture,Chairs,3,9,721.00,261.12,0.00,36.22
FUR-CH-10002203,"SAFCO Executive Leather Armchair, Black",Furniture,Chairs,5,30,12301.00,5003.10,0.00,40.67
FUR-CH-10002207,"Hon Chairmat, Set of Two",Furniture,Chairs,6,26,1409.00,567.06,0.00,40.25
FUR-CH-10002209,"Novimex Chairmat, Red",Furniture,Chairs,7,25,1247.00,233.18,0.00,18.70
FUR-CH-10002212,"Hon Chairmat, Black",Furniture,Chairs,4,28,1375.00,-52.71,0.00,-3.83
FUR-CH-10002212,"Novimex Swivel Stool, Adjustable",Furniture,Chairs,4,9,1068.00,-313.93,0.25,-29.39
FUR-CH-10002213,"Hon Executive Leather Armchair, Black",Furniture,Chairs,12,45,16702.00,-1811.36,0.00,-10.85
FUR-CH-10002224,"Hon Rocking Chair, Set of Two",Furniture,Chairs,9,31,3768.00,-186.17,0.00,-4.94
FUR-CH-10002226,"Hon Steel Folding Chair, Black",Furniture,Chairs,1,4,84.00,-75.90,1.00,-90.36
FUR-CH-10002228,"Harbour Creations Steel Folding Chair, Set of Two",Furniture,Chairs,1,4,240.00,-136.22,0.00,-56.76
FUR-CH-10002247,"Hon Executive Leather Armchair, Adjustable",Furniture,Chairs,11,41,17122.00,1855.70,0.00,10.84
FUR-CH-10002250,"Office Star Executive Leather Armchair, Black",Furniture,Chairs,10,37,15289.00,6123.26,0.00,40.05
FUR-CH-10002273,"Harbour Creations Rocking Chair, Black",Furniture,Chairs,1,6,521.00,-199.76,0.00,-38.34
FUR-CH-10002275,"Novimex Executive Leather Armchair, Adjustable",Furniture,Chairs,1,8,1473.00,-1694.59,1.00,-115.04
FUR-CH-10002288,"SAFCO Bag Chairs, Red",Furniture,Chairs,5,17,731.00,-50.11,0.20,-6.85
FUR-CH-10002291,"Hon Bag Chairs, Set of Two",Furniture,Chairs,11,56,1435.00,178.00,0.00,12.40
FUR-CH-10002297,"Novimex Bag Chairs, Set of Two",Furniture,Chairs,7,26,744.00,18.16,0.00,2.44
FUR-CH-10002304,"Global Stack Chair without Arms, Black",Furniture,Chairs,7,44,902.00,44.17,0.00,4.90
FUR-CH-10002316,"Harbour Creations Bag Chairs, Red",Furniture,Chairs,3,12,641.00,182.21,0.00,28.43
FUR-CH-10002317,"Global Enterprise Series Seating Low-Back Swivel/Tilt Chairs",Furniture,Chairs,1,1,207.00,25.90,0.00,12.51
FUR-CH-10002320,"Hon Pagoda Stacking Chairs",Furniture,Chairs,4,22,6484.00,1540.70,0.00,23.76
FUR-CH-10002331,"Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms",Furniture,Chairs,6,24,7583.00,833.00,0.00,10.99
FUR-CH-10002335,"Hon Bag Chairs, Set of Two",Furniture,Chairs,1,6,284.00,68.22,0.00,24.02
FUR-CH-10002335,"Hon GuestStacker Chair",Furniture,Chairs,9,34,6936.00,1233.07,0.00,17.78
FUR-CH-10002335,"Hon Steel Folding Chair, Red",Furniture,Chairs,4,13,863.00,301.84,0.00,34.98
FUR-CH-10002344,"Novimex Rocking Chair, Adjustable",Furniture,Chairs,4,13,1635.00,606.56,0.00,37.10
FUR-CH-10002362,"Hon Bag Chairs, Red",Furniture,Chairs,1,2,54.00,2.70,0.00,5.00
FUR-CH-10002372,"Office Star - Ergonomically Designed Knee Chair",Furniture,Chairs,7,19,1312.00,-42.11,0.00,-3.21
FUR-CH-10002373,"Office Star Rocking Chair, Set of Two",Furniture,Chairs,2,6,858.00,34.20,0.00,3.99
FUR-CH-10002374,"SAFCO Bag Chairs, Black",Furniture,Chairs,7,24,607.00,-46.72,0.00,-7.70
FUR-CH-10002378,"Harbour Creations Swivel Stool, Black",Furniture,Chairs,5,13,1564.00,15.76,0.40,1.01
FUR-CH-10002410,"Office Star Rocking Chair, Red",Furniture,Chairs,4,8,789.00,-214.35,0.00,-27.17
FUR-CH-10002412,"Hon Bag Chairs, Black",Furniture,Chairs,10,39,1401.00,-246.78,0.00,-17.61
FUR-CH-10002417,"Hon Rocking Chair, Red",Furniture,Chairs,1,6,470.00,-7.85,0.00,-1.67
FUR-CH-10002435,"Novimex Executive Leather Armchair, Black",Furniture,Chairs,1,2,550.00,-338.94,0.00,-61.63
FUR-CH-10002438,"SAFCO Executive Leather Armchair, Red",Furniture,Chairs,1,3,369.00,-535.30,1.00,-145.07
FUR-CH-10002439,"Iceberg Nesting Folding Chair, 19w x 6d x 43h",Furniture,Chairs,6,31,1589.00,253.85,0.00,15.98
FUR-CH-10002468,"Hon Rocking Chair, Adjustable",Furniture,Chairs,7,23,2835.00,569.30,0.00,20.08
FUR-CH-10002477,"Harbour Creations Executive Leather Armchair, Red",Furniture,Chairs,4,9,3854.00,1241.94,0.00,32.22
FUR-CH-10002481,"Hon Executive Leather Armchair, Adjustable",Furniture,Chairs,1,3,368.00,-284.98,1.00,-77.44
FUR-CH-10002498,"Harbour Creations Steel Folding Chair, Red",Furniture,Chairs,6,16,1183.00,41.10,0.17,3.47
FUR-CH-10002510,"Office Star Steel Folding Chair, Adjustable",Furniture,Chairs,5,25,1987.00,714.68,0.00,35.97
FUR-CH-10002542,"Office Star Steel Folding Chair, Set of Two",Furniture,Chairs,3,10,539.00,-0.10,0.00,-0.02
FUR-CH-10002543,"SAFCO Steel Folding Chair, Set of Two",Furniture,Chairs,2,14,563.00,-139.30,0.50,-24.74
FUR-CH-10002547,"Office Star Steel Folding Chair, Red",Furniture,Chairs,11,41,2105.00,-128.00,0.00,-6.08
FUR-CH-10002555,"Novimex Rocking Chair, Black",Furniture,Chairs,9,40,2873.00,602.00,0.00,20.95
FUR-CH-10002573,"Office Star Executive Leather Armchair, Adjustable",Furniture,Chairs,12,34,14416.00,1292.70,0.00,8.97
FUR-CH-10002574,"Office Star Chairmat, Black",Furniture,Chairs,2,7,298.00,-21.69,0.00,-7.28
FUR-CH-10002585,"Harbour Creations Executive Leather Armchair, Black",Furniture,Chairs,4,12,5540.00,1506.00,0.00,27.18
FUR-CH-10002589,"SAFCO Steel Folding Chair, Red",Furniture,Chairs,3,14,1199.00,239.82,0.00,20.00
FUR-CH-10002602,"DMI Arturo Collection Mission-style Design Wood Chair",Furniture,Chairs,11,37,4621.00,486.15,0.00,10.52
FUR-CH-10002610,"Novimex Swivel Stool, Black",Furniture,Chairs,10,32,4698.00,-330.58,0.00,-7.04
FUR-CH-10002626,"Hon Steel Folding Chair, Adjustable",Furniture,Chairs,10,30,2202.00,914.16,0.00,41.51
FUR-CH-10002631,"Office Star Bag Chairs, Black",Furniture,Chairs,8,28,1458.00,107.06,0.00,7.34
FUR-CH-10002647,"Novimex Rocking Chair, Red",Furniture,Chairs,5,17,2063.00,231.02,0.00,11.20
FUR-CH-10002647,"Situations Contoured Folding Chairs, 4/Set",Furniture,Chairs,15,64,3641.00,234.24,0.00,6.43
FUR-CH-10002653,"Office Star Rocking Chair, Adjustable",Furniture,Chairs,13,53,4186.00,133.84,0.00,3.20
FUR-CH-10002693,"Harbour Creations Swivel Stool, Set of Two",Furniture,Chairs,1,1,49.00,-57.15,1.00,-116.63
FUR-CH-10002727,"SAFCO Bag Chairs, Set of Two",Furniture,Chairs,7,24,641.00,219.04,0.00,34.17
FUR-CH-10002743,"Novimex Chairmat, Adjustable",Furniture,Chairs,2,8,411.00,-58.83,0.00,-14.31
FUR-CH-10002749,"SAFCO Chairmat, Black",Furniture,Chairs,7,22,1117.00,68.15,0.00,6.10
FUR-CH-10002752,"Harbour Creations Bag Chairs, Set of Two",Furniture,Chairs,3,9,364.00,-26.91,0.00,-7.39
FUR-CH-10002758,"Hon Deluxe Fabric Upholstered Stacking Chairs, Squared Back",Furniture,Chairs,2,7,1269.00,73.19,0.00,5.77
FUR-CH-10002768,"Office Star Swivel Stool, Black",Furniture,Chairs,6,12,1211.00,-77.75,0.00,-6.42
FUR-CH-10002774,"Global Deluxe Stacking Chair, Gray",Furniture,Chairs,7,19,764.00,76.97,0.00,10.07
FUR-CH-10002780,"Office Star - Task Chair with Contemporary Loop Arms",Furniture,Chairs,2,8,601.00,47.31,0.00,7.87
FUR-CH-10002780,"Office Star Executive Leather Armchair, Black",Furniture,Chairs,5,27,6233.00,-1256.32,0.00,-20.16
FUR-CH-10002782,"Office Star Executive Leather Armchair, Adjustable",Furniture,Chairs,5,14,5781.00,-75.20,0.00,-1.30
FUR-CH-10002793,"Office Star Bag Chairs, Adjustable",Furniture,Chairs,3,6,256.00,14.96,0.00,5.84
FUR-CH-10002816,"Harbour Creations Swivel Stool, Adjustable",Furniture,Chairs,1,3,548.00,153.36,0.00,27.99
FUR-CH-10002817,"Harbour Creations Chairmat, Set of Two",Furniture,Chairs,1,3,59.00,-44.58,1.00,-75.56
FUR-CH-10002819,"SAFCO Chairmat, Red",Furniture,Chairs,6,25,1000.00,-183.00,0.17,-18.30
FUR-CH-10002830,"Office Star Rocking Chair, Red",Furniture,Chairs,7,24,3100.00,1104.19,0.00,35.62
FUR-CH-10002846,"Hon Steel Folding Chair, Black",Furniture,Chairs,8,27,1211.00,130.10,0.00,10.74
FUR-CH-10002872,"SAFCO Executive Leather Armchair, Adjustable",Furniture,Chairs,9,21,8547.00,-515.26,0.00,-6.03
FUR-CH-10002880,"Global High-Back Leather Tilter, Burgundy",Furniture,Chairs,14,54,5436.00,-474.74,0.00,-8.73
FUR-CH-10002882,"Harbour Creations Bag Chairs, Adjustable",Furniture,Chairs,8,36,1206.00,297.35,0.00,24.66
FUR-CH-10002890,"Office Star Chairmat, Adjustable",Furniture,Chairs,6,21,1399.00,91.63,0.00,6.55
FUR-CH-10002891,"Hon Executive Leather Armchair, Adjustable",Furniture,Chairs,4,21,8413.00,-86.55,0.00,-1.03
FUR-CH-10002923,"SAFCO Rocking Chair, Set of Two",Furniture,Chairs,1,2,274.00,63.06,0.00,23.01
FUR-CH-10002924,"Novimex Steel Folding Chair, Set of Two",Furniture,Chairs,1,3,68.00,-60.88,1.00,-89.53
FUR-CH-10002927,"Office Star Swivel Stool, Black",Furniture,Chairs,2,7,652.00,-140.80,0.50,-21.60
FUR-CH-10002932,"Harbour Creations Rocking Chair, Adjustable",Furniture,Chairs,8,18,2237.00,-187.30,0.00,-8.37
FUR-CH-10002938,"Novimex Chairmat, Red",Furniture,Chairs,1,1,34.00,-6.79,0.00,-19.97
FUR-CH-10002940,"Harbour Creations Chairmat, Black",Furniture,Chairs,9,35,2144.00,-23.05,0.00,-1.08
FUR-CH-10002944,"Office Star Steel Folding Chair, Black",Furniture,Chairs,8,32,2654.00,-32.67,0.00,-1.23
FUR-CH-10002961,"Leather Task Chair, Black",Furniture,Chairs,6,19,1438.00,54.59,0.00,3.80
FUR-CH-10002965,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",Furniture,Chairs,10,37,5708.00,279.35,0.00,4.89
FUR-CH-10002966,"Harbour Creations Swivel Stool, Red",Furniture,Chairs,11,34,5300.00,-639.54,0.00,-12.07
FUR-CH-10002970,"Harbour Creations Chairmat, Black",Furniture,Chairs,7,44,2240.00,-179.41,0.29,-8.01
FUR-CH-10002974,"SAFCO Rocking Chair, Red",Furniture,Chairs,4,12,1498.00,-40.77,0.00,-2.72
FUR-CH-10002980,"Hon Executive Leather Armchair, Red",Furniture,Chairs,2,10,3492.00,-413.74,0.00,-11.85
FUR-CH-10002989,"SAFCO Bag Chairs, Adjustable",Furniture,Chairs,3,10,353.00,-83.37,0.00,-23.62
FUR-CH-10002991,"Novimex Steel Folding Chair, Adjustable",Furniture,Chairs,5,19,1517.00,131.95,0.00,8.70
FUR-CH-10003009,"Novimex Swivel Stool, Adjustable",Furniture,Chairs,11,37,6022.00,1387.09,0.00,23.03
FUR-CH-10003026,"Novimex Bag Chairs, Adjustable",Furniture,Chairs,4,10,412.00,48.22,0.00,11.70
FUR-CH-10003033,"Novimex Rocking Chair, Adjustable",Furniture,Chairs,3,19,1380.00,-173.31,0.33,-12.56
FUR-CH-10003054,"Novimex Executive Leather Armchair, Adjustable",Furniture,Chairs,2,6,2460.00,81.83,0.00,3.33
FUR-CH-10003061,"Global Leather Task Chair, Black",Furniture,Chairs,8,19,1449.00,63.89,0.00,4.41
FUR-CH-10003062,"Novimex Chairmat, Red",Furniture,Chairs,4,16,551.00,-79.07,0.50,-14.35
FUR-CH-10003077,"SAFCO Bag Chairs, Adjustable",Furniture,Chairs,9,35,948.00,221.30,0.11,23.34
FUR-CH-10003097,"Hon Rocking Chair, Black",Furniture,Chairs,6,29,3126.00,263.38,0.00,8.43
FUR-CH-10003107,"Office Star Swivel Stool, Red",Furniture,Chairs,10,31,3085.00,496.04,0.00,16.08
FUR-CH-10003109,"Office Star Rocking Chair, Set of Two",Furniture,Chairs,12,42,3417.00,329.76,0.00,9.65
FUR-CH-10003114,"Harbour Creations Swivel Stool, Red",Furniture,Chairs,7,22,2556.00,-18.29,0.29,-0.72
FUR-CH-10003123,"Hon Chairmat, Black",Furniture,Chairs,5,16,805.00,99.40,0.00,12.35
FUR-CH-10003143,"Harbour Creations Bag Chairs, Black",Furniture,Chairs,1,2,118.00,57.96,0.00,49.12
FUR-CH-10003155,"Harbour Creations Bag Chairs, Red",Furniture,Chairs,1,3,49.00,-40.70,1.00,-83.06
FUR-CH-10003168,"Office Star Swivel Stool, Set of Two",Furniture,Chairs,1,2,317.00,70.42,0.00,22.21
FUR-CH-10003180,"Novimex Steel Folding Chair, Adjustable",Furniture,Chairs,1,2,45.00,-66.66,1.00,-148.13
FUR-CH-10003195,"Hon Rocking Chair, Red",Furniture,Chairs,7,20,1513.00,-104.80,0.00,-6.93
FUR-CH-10003199,"Office Star - Contemporary Task Swivel Chair",Furniture,Chairs,6,20,1842.00,155.37,0.00,8.43
FUR-CH-10003232,"Harbour Creations Executive Leather Armchair, Adjustable",Furniture,Chairs,6,29,11426.00,2133.65,0.00,18.67
FUR-CH-10003248,"SAFCO Bag Chairs, Black",Furniture,Chairs,6,25,757.00,-218.89,0.17,-28.92
FUR-CH-10003249,"Novimex Chairmat, Adjustable",Furniture,Chairs,3,16,900.00,316.42,0.00,35.16
FUR-CH-10003249,"Office Star Steel Folding Chair, Black",Furniture,Chairs,9,51,3615.00,-937.43,0.00,-25.93
FUR-CH-10003282,"SAFCO Bag Chairs, Black",Furniture,Chairs,3,13,535.00,137.56,0.00,25.71
FUR-CH-10003298,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",Furniture,Chairs,9,35,3680.00,-491.17,0.00,-13.35
FUR-CH-10003312,"Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs",Furniture,Chairs,6,24,5283.00,-989.04,0.00,-18.72
FUR-CH-10003312,"SAFCO Swivel Stool, Adjustable",Furniture,Chairs,1,2,341.00,122.70,0.00,35.98
FUR-CH-10003336,"SAFCO Chairmat, Adjustable",Furniture,Chairs,8,24,1219.00,-37.62,0.00,-3.09
FUR-CH-10003341,"Office Star Chairmat, Red",Furniture,Chairs,1,2,132.00,64.50,0.00,48.86
FUR-CH-10003353,"Hon Executive Leather Armchair, Black",Furniture,Chairs,2,8,976.00,-658.37,1.00,-67.46
FUR-CH-10003354,"Harbour Creations Swivel Stool, Red",Furniture,Chairs,17,59,6339.00,1309.89,0.00,20.66
FUR-CH-10003354,"Novimex Bag Chairs, Black",Furniture,Chairs,11,47,1845.00,-181.82,0.00,-9.85
FUR-CH-10003355,"Harbour Creations Chairmat, Adjustable",Furniture,Chairs,5,18,1146.00,315.54,0.00,27.53
FUR-CH-10003362,"Office Star Swivel Stool, Adjustable",Furniture,Chairs,4,13,1906.00,-158.82,0.25,-8.33
FUR-CH-10003365,"Office Star Executive Leather Armchair, Adjustable",Furniture,Chairs,7,24,9255.00,2669.10,0.14,28.84
